name,team,total_points,position,goals_scored,assists,clean_sheets,yellow_cards,red_cards,goals_conceded,own_goals,penalties_missed,penalties_saved,saves,bonus_points,value_first_gw,team_strength,team_strength_overall_home,team_strength_overall_away,team_strength_attack_home,team_strength_attack_away,team_strength_defence_home,team_strength_defence_away,season
Yasser Larouci,Sheffield Utd,10,DEF,0,0,0,1,0,11,0,0,0,0,0,45,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Sergio Gómez,Man City,9,DEF,0,1,0,0,0,2,0,0,0,0,0,40,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24
Manuel Benson Hedilazio,Burnley,8,MID,0,0,0,0,0,5,0,0,0,0,0,55,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Fábio Silva,Wolves,8,FWD,0,0,1,2,0,8,0,0,0,0,0,55,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24
Jesurun Rak-Sakyi,Crystal Palace,8,MID,0,0,1,0,0,3,0,0,0,0,0,45,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24
Chris Basham,Sheffield Utd,8,DEF,0,0,0,1,0,6,0,0,0,0,0,40,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Omari Forson,Man Utd,7,MID,0,1,0,0,0,2,0,0,0,0,0,45,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Felipe Augusto de Almeida Monteiro,Nott'm Forest,7,DEF,0,0,1,4,0,10,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Ivan Perišić,Spurs,6,DEF,0,1,0,2,0,1,0,0,0,0,0,50,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Mohamed Elneny,Arsenal,6,MID,0,1,0,0,0,0,0,0,0,0,0,45,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24
Calum Chambers,Aston Villa,6,DEF,0,1,0,1,0,6,0,0,0,0,0,40,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
James Hill,Bournemouth,5,DEF,0,0,0,0,0,1,0,0,0,0,0,40,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Divin Mubama,West Ham,5,FWD,0,0,0,0,0,2,0,0,0,0,0,45,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24
Bobby Clark,Liverpool,5,MID,0,0,0,0,0,0,0,0,0,0,0,45,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
Paul Dummett,Newcastle,5,DEF,0,0,0,0,0,1,0,0,0,0,0,40,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24
Dane Scarlett,Spurs,4,FWD,0,0,0,0,0,0,0,0,0,0,0,45,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Jack Cork,Burnley,4,MID,0,0,0,0,0,0,0,0,0,0,0,50,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Anass Zaroury,Burnley,4,MID,0,0,0,0,1,4,0,0,0,0,0,50,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Thomas Strakosha,Brentford,4,GK,0,0,0,0,0,2,0,0,0,6,0,40,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24
Hamed Traorè,Bournemouth,3,MID,0,0,0,0,0,1,0,0,0,0,0,50,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Jadon Sancho,Man Utd,3,MID,0,0,0,0,0,1,0,0,0,0,0,70,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Jaidon Anthony,Bournemouth,3,MID,0,0,0,1,0,5,0,0,0,0,0,50,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
James McConnell,Liverpool,3,MID,0,0,0,0,0,0,0,0,0,0,0,45,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
James Tomkins,Crystal Palace,3,DEF,0,0,0,0,0,2,0,0,0,0,0,40,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24
Josh Dasilva,Brentford,3,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24
Cédric Alves Soares,Arsenal,3,DEF,0,0,0,0,0,0,0,0,0,0,0,40,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24
John Fleck,Sheffield Utd,3,MID,0,0,0,1,0,5,0,0,0,0,0,50,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Yegor Yarmolyuk,,3,,0,0,0,0,0,0,0,0,0,0,0,45,,,,,,,,2023-24
Michael Obafemi,Burnley,2,FWD,0,0,0,0,0,0,0,0,0,0,0,50,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Mason Burstow,Chelsea,2,FWD,0,0,0,0,0,1,0,0,0,0,0,45,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Matt Targett,Newcastle,2,DEF,0,0,0,1,0,4,0,0,0,0,0,45,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24
Omari Kellyman,Aston Villa,2,MID,0,0,0,0,0,1,0,0,0,0,0,45,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Philippe Coutinho Correia,Aston Villa,2,MID,0,0,0,0,0,1,0,0,0,0,0,60,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Eric Dier,Spurs,2,DEF,0,0,0,0,0,8,0,0,0,0,0,45,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Ionuț Radu,Bournemouth,2,GK,0,0,0,0,0,7,0,0,0,5,0,45,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Rhys Norrington-Davies,Sheffield Utd,2,DEF,0,0,0,1,0,6,0,0,0,0,0,40,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Alex Murphy,Newcastle,2,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24
Thilo Kehrer,West Ham,2,DEF,0,0,0,2,0,1,0,0,0,0,0,45,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24
Antwoine Hackford,Sheffield Utd,2,FWD,0,0,0,0,0,1,0,0,0,0,0,45,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Bertrand Traoré,Aston Villa,2,MID,0,0,0,0,0,0,0,0,0,0,0,50,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Tyler Onyango,Everton,1,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24
Michale Olakigbe,,1,,0,0,0,0,0,0,0,0,0,0,0,45,,,,,,,,2023-24
Jaden Philogene-Bidace,Aston Villa,1,MID,0,0,0,0,0,1,0,0,0,0,0,45,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Brandon Aguilera Zamora,Nott'm Forest,1,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
James Shea,Luton,1,GK,0,0,0,0,0,0,0,0,0,2,0,45,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Donny van de Beek,Man Utd,1,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Mason Holgate,Sheffield Utd,1,DEF,0,0,0,3,1,27,0,0,0,0,0,40,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
John Egan,Sheffield Utd,1,DEF,0,0,0,2,0,17,0,0,0,0,0,45,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Ben Doak,Liverpool,1,MID,0,0,0,0,0,0,0,0,0,0,0,45,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
Jonathan Castro Otto,Wolves,1,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24
Daniel Jebbison,Sheffield Utd,1,FWD,0,0,0,0,0,0,0,0,0,0,0,50,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Aymeric Laporte,Man City,1,DEF,0,0,0,0,0,0,0,0,0,0,0,50,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24
Andrey Nascimento dos Santos,Chelsea,1,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Thiago Alcántara do Nascimento,Liverpool,1,MID,0,0,0,0,0,1,0,0,0,0,0,50,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
Aleksandar Mitrović,Fulham,1,FWD,0,0,0,0,0,0,0,0,0,0,0,75,3.0,1055.0,1175.0,1050.0,1180.0,1060.0,1170.0,2023-24
Loris Karius,Newcastle,1,GK,0,0,0,0,0,4,0,0,0,4,0,40,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24
Thomas Cannon,Everton,1,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24
Remi Matthews,Crystal Palace,1,GK,0,0,0,0,0,1,0,0,0,0,0,40,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24
Stefan Bajcetic,Liverpool,1,MID,0,0,0,0,0,2,0,0,0,0,0,50,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
Tyrell Malacia,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Tyrese Francois,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1055.0,1175.0,1050.0,1180.0,1060.0,1170.0,2023-24
Wayne Hennessey,Nott'm Forest,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Owen Dodgson,Burnley,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Tyrone Mings,Aston Villa,0,DEF,0,0,0,0,0,2,0,0,0,0,0,45,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Vicente Guaita,Crystal Palace,0,GK,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24
Viljami Sinisalo,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Wesley Fofana,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Wesley Moraes Ferreira da Silva,Aston Villa,0,FWD,0,0,0,0,0,0,0,0,0,0,0,50,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Wout Weghorst,Burnley,0,FWD,0,0,0,0,0,0,0,0,0,0,0,55,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Yasin Ayari,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1210.0,1070.0,1180.0,1135.0,1240.0,2023-24
Zack Steffen,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24
Álvaro Fernández Carreras,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Tom McGill,Brighton,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1100.0,1210.0,1070.0,1180.0,1135.0,1240.0,2023-24
Tanguy Ndombélé Alvaro,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Tom King,Wolves,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24
Tom Heaton,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Pierre-Emerick Aubameyang,Chelsea,0,FWD,0,0,0,0,0,0,0,0,0,0,0,65,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Remo Freuler,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Richie Laryea,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Riyad Mahrez,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0,75,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24
Rob Holding,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24
Romelu Lukaku Bolingoli,Chelsea,0,FWD,0,0,0,0,0,0,0,0,0,0,0,70,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Ryan Fraser,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24
Ryan Fredericks,Bournemouth,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Ryan Sessegnon,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Ryan Trevitt,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24
Rúnar Alex Rúnarsson,Arsenal,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24
Sam Surridge,Nott'm Forest,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Samuel Bastien,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Scott Carson,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24
Scott Twine,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Sepp van den Berg,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
Sergi Canós Tenés,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24
Shea Charles,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24
Shola Shoretire,Man Utd,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Siriki Dembélé,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Steve Cook,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Steven Alzate,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1210.0,1070.0,1180.0,1135.0,1240.0,2023-24
Terence Kongolo,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1055.0,1175.0,1050.0,1180.0,1060.0,1170.0,2023-24
Aaron Connolly,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1210.0,1070.0,1180.0,1135.0,1240.0,2023-24
John-Kymani Gordon,Crystal Palace,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24
Omar Richards,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Dele Alli,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24
Fabio Henrique Tavares,Liverpool,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
Ethan Horvath,Nott'm Forest,0,GK,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Ethan Ampadu,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Eric Bailly,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Enock Agyei,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Emmanuel Dennis,Nott'm Forest,0,FWD,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Emiliano Marcondes,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Emiliano Buendía Stati,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0,60,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24
Ellis Simms,Everton,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24
Elliot Thorpe,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Ellery Balcombe,Brentford,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24
Djed Spence,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Dion Pereira,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Deniz Undav,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0,55,3.0,1100.0,1210.0,1070.0,1180.0,1135.0,1240.0,2023-24
Denis Franchi,Burnley,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Femi Seriki,Sheffield Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Flynn Downes,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24
Folarin Balogun,Arsenal,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24
Giulian Biancone,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Halil Dervişoğlu,Brentford,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24
Hakim Ziyech,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0,55,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Gustavo Henrique Furtado Scarpa,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Granit Xhaka,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0,60,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24
Gonçalo Manuel Ganchinho Guedes,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0,55,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24
Glen Rea,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Gianluca Scamacca,West Ham,0,FWD,0,0,0,0,0,0,0,0,0,0,0,60,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24
Francisco Jorge Tomás Oliveira,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24
George Shelvey,Nott'm Forest,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Gavin Kilkenny,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Garang Kuol,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24
Gabriel Słonina,Chelsea,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Frederico Rodrigues de Paula Santos,Man Utd,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Fraser Forster,Spurs,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Demarai Gray,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0,55,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24
Davinson Sánchez,Spurs,0,DEF,0,0,0,1,0,2,0,0,0,0,0,45,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Harry Arter,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Darren Randolph,Bournemouth,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Bailey Peacock-Farrell,Burnley,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Aribim Pepple,Luton,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Anthony Knockaert,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1055.0,1175.0,1050.0,1180.0,1060.0,1170.0,2023-24
Andy Lonergan,Everton,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24
Andi Zeqiri,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1210.0,1070.0,1180.0,1135.0,1240.0,2023-24
Allan Saint-Maximin,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0,60,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24
Allan Campbell,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Alfie Whiteman,Spurs,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24
Alex Telles,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24
Alex Mighten,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24
Aidan Francis-Clarke,Luton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Adrián San Miguel del Castillo,Liverpool,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24
Admiral Muskwe,Luton,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
Adam Davies,Sheffield Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,2.0,1030.0,1040.0,1045.0,1020.0,1020.0,1060.0,2023-24
Abdul Rahman Baba,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Ben Greenwood,Bournemouth,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Ben Pearson,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24
Bendegúz Bolla,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24
Christian Pulisic,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0,55,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Darko Churlinov,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Dara Costelloe,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,2.0,1045.0,1050.0,1050.0,1050.0,1040.0,1050.0,2023-24
Daniel Castelo Podence,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0,55,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24
Dan Potts,Luton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24
César Azpilicueta,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24
Conor Coventry,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24
